timestamp,area_name,traffic_level,nearby_events,day_of_week,total_slots,occupied_slots,available_slots
2024-04-22 08:00:00,City Center,3,0,6,100,24,76
2024-04-22 09:00:00,Metro Station,6,0,6,150,73,77
2024-04-22 10:00:00,Tech Park,8,0,2,75,51,24
2024-04-22 11:00:00,Railway Station,8,0,3,150,95,55
2024-04-22 11:00:00,Railway Station,2,0,3,50,13,37
2024-04-22 12:00:00,City Center,8,0,5,100,68,32
2024-04-22 12:00:00,Railway Station,9,0,6,75,49,26
2024-04-22 14:00:00,Tech Park,5,0,0,200,76,124
2024-04-22 15:00:00,Railway Station,3,0,5,150,39,111
2024-04-22 16:00:00,Cricket Stadium,7,0,2,100,52,48
2024-04-22 16:00:00,Cricket Stadium,6,0,0,150,74,76
2024-04-22 17:00:00,City Center,4,0,1,200,60,140
2024-04-22 17:00:00,Railway Station,5,0,4,150,61,89
2024-04-22 17:00:00,Railway Station,4,0,5,75,23,52
2024-04-22 18:00:00,Shopping Mall,3,0,0,150,36,114
2024-04-22 19:00:00,Shopping Mall,2,0,3,75,10,65
2024-04-22 20:00:00,Shopping Mall,7,1,1,150,114,36
2024-04-22 20:00:00,Shopping Mall,10,0,6,100,78,22
2024-04-22 23:00:00,City Center,10,1,3,100,100,0
2024-04-22 23:00:00,Cricket Stadium,3,1,0,75,29,46
2024-04-23 01:00:00,Shopping Mall,2,0,4,200,34,166
2024-04-23 03:00:00,Airport,5,0,3,100,39,61
2024-04-23 06:00:00,Shopping Mall,6,0,0,100,45,55
2024-04-23 06:00:00,Cricket Stadium,1,0,1,75,7,68
2024-04-23 08:00:00,Airport,6,0,6,100,47,53
2024-04-23 08:00:00,Metro Station,1,0,5,150,10,140
2024-04-23 09:00:00,Tech Park,6,0,0,150,75,75
2024-04-23 09:00:00,Airport,10,0,3,150,122,28
2024-04-23 10:00:00,Metro Station,8,0,5,100,68,32
2024-04-23 10:00:00,City Center,5,0,4,150,64,86
2024-04-23 11:00:00,Airport,6,1,4,200,137,63
2024-04-23 12:00:00,Airport,1,0,3,200,20,180
2024-04-23 13:00:00,Shopping Mall,2,0,2,150,25,125
2024-04-23 13:00:00,Metro Station,10,0,2,150,118,32
2024-04-23 14:00:00,Cricket Stadium,3,0,6,200,50,150
2024-04-23 16:00:00,Tech Park,8,0,0,150,93,57
2024-04-23 16:00:00,Railway Station,3,0,2,50,9,41
2024-04-23 17:00:00,Metro Station,3,0,2,100,27,73
2024-04-23 17:00:00,Shopping Mall,7,0,1,150,81,69
2024-04-23 18:00:00,Tech Park,6,0,0,50,26,24
2024-04-23 19:00:00,Shopping Mall,1,0,4,75,6,69
2024-04-23 22:00:00,Cricket Stadium,1,0,6,100,12,88
2024-04-23 22:00:00,Shopping Mall,6,0,2,75,32,43
2024-04-23 23:00:00,Shopping Mall,9,0,4,75,56,19
2024-04-23 23:00:00,City Center,4,0,4,150,46,104
2024-04-24 01:00:00,Railway Station,3,0,0,150,37,113
2024-04-24 01:00:00,Metro Station,5,0,6,100,37,63
2024-04-24 02:00:00,Airport,10,0,3,100,79,21
2024-04-24 02:00:00,Airport,6,0,5,100,48,52
2024-04-24 02:00:00,Airport,5,0,6,50,23,27
2024-04-24 03:00:00,Airport,2,0,0,50,3,47
2024-04-24 03:00:00,Shopping Mall,10,1,1,100,98,2
2024-04-24 03:00:00,City Center,10,0,1,100,80,20
2024-04-24 04:00:00,Metro Station,3,0,3,150,36,114
2024-04-24 04:00:00,City Center,9,0,3,200,143,57
2024-04-24 05:00:00,Tech Park,1,0,0,50,9,41
2024-04-24 07:00:00,Railway Station,4,0,6,150,47,103
2024-04-24 08:00:00,Cricket Stadium,6,0,4,150,76,74
2024-04-24 08:00:00,Cricket Stadium,3,0,1,100,23,77
2024-04-24 08:00:00,Tech Park,10,0,6,150,115,35
2024-04-24 08:00:00,Airport,8,0,3,100,60,40
2024-04-24 09:00:00,Cricket Stadium,6,0,1,100,49,51
2024-04-24 09:00:00,Metro Station,7,0,3,200,116,84
2024-04-24 11:00:00,Railway Station,5,0,0,75,35,40
2024-04-24 11:00:00,Railway Station,3,0,4,75,19,56
2024-04-24 11:00:00,Airport,5,0,6,200,76,124
2024-04-24 12:00:00,Railway Station,2,0,6,50,12,38
2024-04-24 14:00:00,Shopping Mall,7,0,0,150,87,63
2024-04-24 16:00:00,Metro Station,4,0,4,50,18,32
2024-04-24 17:00:00,Airport,3,0,6,100,29,71
2024-04-24 19:00:00,Metro Station,6,0,0,200,99,101
2024-04-24 19:00:00,City Center,5,0,4,75,31,44
2024-04-24 20:00:00,Cricket Stadium,9,0,4,100,76,24
2024-04-24 20:00:00,Cricket Stadium,5,0,1,75,26,49
2024-04-24 21:00:00,Tech Park,1,0,5,150,9,141
2024-04-24 21:00:00,Airport,7,0,3,50,32,18
2024-04-24 22:00:00,Railway Station,10,0,6,150,117,33
2024-04-24 22:00:00,Tech Park,6,0,1,75,41,34
2024-04-24 23:00:00,Railway Station,2,0,5,150,28,122
2024-04-25 00:00:00,Metro Station,10,0,6,150,124,26
2024-04-25 02:00:00,Shopping Mall,1,1,3,100,28,72
2024-04-25 02:00:00,Tech Park,2,0,2,50,6,44
2024-04-25 03:00:00,Railway Station,2,0,4,150,20,130
2024-04-25 03:00:00,Tech Park,6,1,6,75,53,22
2024-04-25 03:00:00,Shopping Mall,10,0,3,200,157,43
2024-04-25 03:00:00,Airport,4,0,3,150,47,103
2024-04-25 04:00:00,City Center,7,0,3,100,56,44
2024-04-25 05:00:00,Tech Park,9,0,4,150,104,46
2024-04-25 05:00:00,Shopping Mall,1,0,1,75,2,73
2024-04-25 05:00:00,Shopping Mall,5,0,6,75,25,50
2024-04-25 06:00:00,Tech Park,2,0,2,150,27,123
2024-04-25 09:00:00,Metro Station,10,0,2,200,155,45
2024-04-25 10:00:00,Shopping Mall,9,0,6,75,58,17
2024-04-25 10:00:00,Shopping Mall,10,1,5,100,96,4
2024-04-25 12:00:00,Railway Station,4,0,0,150,49,101
2024-04-25 13:00:00,Airport,8,1,1,200,163,37
2024-04-25 14:00:00,Metro Station,3,0,4,75,13,62
2024-04-25 15:00:00,City Center,1,0,5,100,9,91
2024-04-25 15:00:00,Shopping Mall,5,0,0,150,59,91
2024-04-25 17:00:00,Airport,10,0,5,100,83,17
2024-04-25 18:00:00,Tech Park,4,0,1,100,35,65
2024-04-25 19:00:00,City Center,5,1,6,50,31,19
2024-04-25 19:00:00,Airport,3,0,6,75,20,55
2024-04-25 20:00:00,Cricket Stadium,7,0,3,100,51,49
2024-04-25 22:00:00,Shopping Mall,10,0,0,100,85,15
2024-04-26 00:00:00,Shopping Mall,4,0,3,75,19,56
2024-04-26 01:00:00,City Center,4,0,4,150,43,107
2024-04-26 01:00:00,Metro Station,1,0,0,100,4,96
2024-04-26 02:00:00,Railway Station,8,0,3,75,44,31
2024-04-26 06:00:00,Tech Park,9,0,4,50,31,19
2024-04-26 06:00:00,City Center,5,0,5,50,24,26
2024-04-26 09:00:00,Tech Park,6,0,6,75,41,34
2024-04-26 09:00:00,Tech Park,2,0,4,150,19,131
2024-04-26 10:00:00,Metro Station,1,0,1,75,3,72
2024-04-26 11:00:00,Railway Station,1,0,6,50,8,42
2024-04-26 11:00:00,Cricket Stadium,10,0,5,100,76,24
2024-04-26 15:00:00,City Center,5,0,5,200,84,116
2024-04-26 16:00:00,Tech Park,3,0,5,100,27,73
2024-04-26 17:00:00,Railway Station,4,0,2,75,19,56
2024-04-26 19:00:00,Cricket Stadium,4,1,4,75,43,32
2024-04-26 19:00:00,City Center,2,0,6,200,32,168
2024-04-26 20:00:00,Airport,7,0,1,200,114,86
2024-04-26 22:00:00,Metro Station,10,0,0,150,125,25
2024-04-27 00:00:00,Airport,7,0,6,100,58,42
2024-04-27 01:00:00,Cricket Stadium,1,0,2,100,12,88
2024-04-27 02:00:00,Tech Park,9,0,0,150,108,42
2024-04-27 02:00:00,Tech Park,10,1,6,200,200,0
2024-04-27 02:00:00,Cricket Stadium,5,1,4,150,94,56
2024-04-27 04:00:00,Shopping Mall,8,1,0,100,84,16
2024-04-27 07:00:00,Airport,7,0,1,150,85,65
2024-04-27 09:00:00,Cricket Stadium,1,0,5,200,17,183
2024-04-27 14:00:00,Airport,9,0,0,150,110,40
2024-04-27 15:00:00,City Center,8,0,4,100,60,40
2024-04-27 15:00:00,Shopping Mall,9,0,1,200,146,54
2024-04-27 16:00:00,Metro Station,4,0,6,150,44,106
2024-04-27 17:00:00,Tech Park,9,0,3,100,69,31
2024-04-27 17:00:00,Tech Park,4,0,1,100,35,65
2024-04-27 18:00:00,Airport,10,0,1,150,122,28
2024-04-27 19:00:00,Airport,9,0,4,75,58,17
2024-04-27 20:00:00,Railway Station,5,0,5,50,15,35
2024-04-27 21:00:00,Shopping Mall,10,0,5,100,77,23
2024-04-27 22:00:00,Railway Station,1,0,1,150,15,135
2024-04-27 23:00:00,Railway Station,1,0,5,150,12,138
2024-04-28 01:00:00,Shopping Mall,8,0,5,100,61,39
2024-04-28 03:00:00,Shopping Mall,1,0,3,150,8,142
2024-04-28 03:00:00,Shopping Mall,9,0,6,150,104,46
2024-04-28 03:00:00,City Center,10,0,4,150,121,29
2024-04-28 04:00:00,Cricket Stadium,9,1,3,100,89,11
2024-04-28 04:00:00,Shopping Mall,9,0,2,150,107,43
2024-04-28 06:00:00,City Center,6,1,3,150,97,53
2024-04-28 06:00:00,Metro Station,6,0,1,100,50,50
2024-04-28 06:00:00,Shopping Mall,4,1,6,75,37,38
2024-04-28 06:00:00,Shopping Mall,10,0,0,100,78,22
2024-04-28 08:00:00,Cricket Stadium,4,1,5,100,49,51
2024-04-28 08:00:00,Metro Station,6,0,6,150,73,77
2024-04-28 09:00:00,Tech Park,5,0,2,50,25,25
2024-04-28 10:00:00,Shopping Mall,1,0,2,75,8,67
2024-04-28 13:00:00,Cricket Stadium,1,1,3,100,29,71
2024-04-28 15:00:00,Shopping Mall,10,0,1,150,123,27
2024-04-28 15:00:00,City Center,2,0,0,100,11,89
2024-04-28 16:00:00,Metro Station,9,0,5,200,140,60
2024-04-28 18:00:00,Airport,7,0,5,150,85,65
2024-04-28 18:00:00,Metro Station,4,0,6,100,33,67
2024-04-28 18:00:00,Metro Station,9,0,3,200,145,55
2024-04-28 19:00:00,Shopping Mall,10,0,4,150,121,29
2024-04-28 20:00:00,City Center,4,0,0,50,17,33
2024-04-28 21:00:00,Metro Station,2,1,2,150,57,93
2024-04-28 23:00:00,Shopping Mall,10,0,1,150,120,30
2024-04-29 00:00:00,Tech Park,6,0,0,100,50,50
2024-04-29 00:00:00,Shopping Mall,7,0,2,150,88,62
2024-04-29 01:00:00,Airport,1,0,6,150,16,134
2024-04-29 01:00:00,Metro Station,8,0,3,150,94,56
2024-04-29 01:00:00,City Center,4,0,6,100,27,73
2024-04-29 02:00:00,Railway Station,1,0,3,75,5,70
2024-04-29 03:00:00,Tech Park,2,0,6,100,20,80
2024-04-29 04:00:00,Railway Station,7,0,6,50,30,20
2024-04-29 05:00:00,Shopping Mall,4,0,4,150,52,98
2024-04-29 05:00:00,Tech Park,5,0,2,200,83,117
2024-04-29 06:00:00,Tech Park,9,0,4,75,56,19
2024-04-29 08:00:00,Shopping Mall,10,1,6,100,99,1
2024-04-29 09:00:00,Cricket Stadium,1,0,3,100,10,90
2024-04-29 09:00:00,Railway Station,2,0,4,50,11,39
2024-04-29 10:00:00,Metro Station,5,0,2,100,36,64
2024-04-29 11:00:00,Cricket Stadium,3,0,2,50,17,33
2024-04-29 11:00:00,Metro Station,4,0,1,150,43,107
2024-04-29 12:00:00,Airport,9,0,0,200,147,53
2024-04-29 12:00:00,Metro Station,6,0,5,200,95,105
2024-04-29 13:00:00,Tech Park,6,0,0,75,38,37
2024-04-29 13:00:00,Airport,3,0,4,100,27,73
2024-04-29 13:00:00,Airport,8,0,0,150,95,55
2024-04-29 13:00:00,Cricket Stadium,1,0,2,50,7,43
2024-04-29 14:00:00,Tech Park,7,0,0,150,82,68
2024-04-29 14:00:00,Metro Station,7,0,5,100,54,46
2024-04-29 15:00:00,Metro Station,9,0,2,200,142,58
2024-04-29 22:00:00,Railway Station,6,0,6,50,28,22
2024-04-29 22:00:00,Tech Park,4,0,6,100,29,71
2024-04-29 22:00:00,Tech Park,7,0,5,75,46,29
2024-04-29 23:00:00,Airport,6,0,2,50,25,25
2024-04-29 23:00:00,Railway Station,4,0,5,150,46,104
2024-04-30 00:00:00,Railway Station,6,0,5,75,36,39
2024-04-30 00:00:00,Airport,10,0,5,50,41,9
2024-04-30 01:00:00,Metro Station,1,0,5,200,11,189
2024-04-30 03:00:00,Cricket Stadium,6,0,2,200,98,102
2024-04-30 03:00:00,Cricket Stadium,3,0,2,100,25,75
2024-04-30 04:00:00,Railway Station,1,0,5,150,8,142
2024-04-30 05:00:00,Shopping Mall,7,0,4,100,55,45
2024-04-30 05:00:00,City Center,10,0,1,150,117,33
2024-04-30 06:00:00,Railway Station,3,0,0,75,13,62
2024-04-30 06:00:00,Tech Park,10,0,0,75,56,19
2024-04-30 06:00:00,Railway Station,4,0,3,50,12,38
2024-04-30 07:00:00,Tech Park,4,0,5,150,44,106
2024-04-30 07:00:00,Shopping Mall,2,0,2,200,30,170
2024-04-30 08:00:00,Tech Park,7,0,1,50,29,21
2024-04-30 09:00:00,Tech Park,4,0,5,150,47,103
2024-04-30 09:00:00,Cricket Stadium,5,0,2,150,60,90
2024-04-30 10:00:00,Shopping Mall,3,0,1,150,33,117
2024-04-30 12:00:00,Airport,6,0,2,50,21,29
2024-04-30 12:00:00,City Center,1,0,6,75,11,64
2024-04-30 12:00:00,Airport,7,0,5,150,88,62
2024-04-30 15:00:00,Railway Station,6,0,4,200,96,104
2024-04-30 16:00:00,Airport,5,0,2,150,61,89
2024-04-30 16:00:00,City Center,7,0,2,75,43,32
2024-04-30 16:00:00,Cricket Stadium,6,0,4,150,75,75
2024-04-30 17:00:00,Tech Park,6,0,3,75,36,39
2024-04-30 17:00:00,City Center,5,0,5,75,32,43
2024-04-30 19:00:00,Tech Park,10,0,0,100,79,21
2024-04-30 20:00:00,Cricket Stadium,5,0,3,200,76,124
2024-04-30 20:00:00,Airport,3,1,4,150,61,89
2024-04-30 20:00:00,Metro Station,4,0,3,50,20,30
2024-04-30 21:00:00,Metro Station,9,0,6,200,144,56
2024-04-30 21:00:00,Tech Park,4,0,1,100,28,72
2024-04-30 22:00:00,City Center,9,0,1,150,104,46
2024-04-30 22:00:00,Railway Station,6,0,6,150,68,82
2024-04-30 23:00:00,City Center,7,0,6,150,86,64
2024-05-01 01:00:00,Cricket Stadium,10,0,0,100,81,19
2024-05-01 01:00:00,Metro Station,3,0,6,75,22,53
2024-05-01 01:00:00,City Center,3,0,2,100,24,76
2024-05-01 02:00:00,Airport,3,0,6,75,18,57
2024-05-01 02:00:00,Tech Park,2,0,6,100,15,85
2024-05-01 03:00:00,Tech Park,8,0,6,200,131,69
2024-05-01 04:00:00,Cricket Stadium,7,1,6,200,156,44
2024-05-01 04:00:00,Metro Station,3,0,5,100,29,71
2024-05-01 06:00:00,Shopping Mall,2,0,0,75,14,61
2024-05-01 07:00:00,Tech Park,2,0,1,100,15,85
2024-05-01 10:00:00,Railway Station,3,0,0,50,10,40
2024-05-01 11:00:00,Shopping Mall,9,0,5,100,69,31
2024-05-01 11:00:00,Airport,2,0,3,75,8,67
2024-05-01 12:00:00,City Center,2,0,0,200,31,169
2024-05-01 13:00:00,Railway Station,9,0,4,75,59,16
2024-05-01 13:00:00,Metro Station,5,0,5,150,65,85
2024-05-01 14:00:00,Shopping Mall,3,0,6,100,19,81
2024-05-01 16:00:00,Railway Station,9,0,6,100,70,30
2024-05-01 16:00:00,Tech Park,9,0,6,75,55,20
2024-05-01 17:00:00,Cricket Stadium,7,0,2,100,54,46
2024-05-01 18:00:00,Tech Park,6,0,5,75,40,35
2024-05-01 19:00:00,Airport,10,0,3,75,65,10
2024-05-01 19:00:00,Metro Station,6,0,3,200,94,106
2024-05-01 21:00:00,Cricket Stadium,7,0,0,150,89,61
2024-05-01 22:00:00,Metro Station,6,0,6,100,48,52
2024-05-02 01:00:00,Metro Station,2,0,6,200,34,166
2024-05-02 02:00:00,Cricket Stadium,8,0,1,75,46,29
2024-05-02 03:00:00,Railway Station,3,0,4,100,26,74
2024-05-02 05:00:00,City Center,7,0,6,200,107,93
2024-05-02 06:00:00,Metro Station,2,0,6,150,28,122
2024-05-02 10:00:00,Airport,2,0,1,100,14,86
2024-05-02 11:00:00,City Center,5,0,0,200,84,116
2024-05-02 12:00:00,Airport,7,0,1,150,85,65
2024-05-02 13:00:00,Railway Station,2,0,5,200,34,166
2024-05-02 13:00:00,Railway Station,1,0,6,75,7,68
2024-05-02 13:00:00,Tech Park,2,1,3,100,40,60
2024-05-02 14:00:00,City Center,10,0,2,100,85,15
2024-05-02 16:00:00,Airport,10,0,4,150,117,33
2024-05-02 16:00:00,Tech Park,4,0,6,100,31,69
2024-05-02 17:00:00,Cricket Stadium,10,0,1,150,123,27
2024-05-02 19:00:00,Cricket Stadium,10,0,5,100,83,17
2024-05-03 00:00:00,City Center,1,0,6,100,13,87
2024-05-03 01:00:00,Metro Station,4,0,6,100,32,68
2024-05-03 04:00:00,Shopping Mall,9,0,3,75,53,22
2024-05-03 05:00:00,City Center,2,0,5,200,37,163
2024-05-03 05:00:00,Metro Station,7,0,6,75,39,36
2024-05-03 06:00:00,Cricket Stadium,7,1,3,75,56,19
2024-05-03 07:00:00,Cricket Stadium,9,0,6,200,141,59
2024-05-03 10:00:00,Airport,10,0,2,100,78,22
2024-05-03 10:00:00,Shopping Mall,9,0,3,50,38,12
2024-05-03 12:00:00,Tech Park,3,0,0,150,39,111
2024-05-03 12:00:00,Cricket Stadium,10,0,5,100,79,21
2024-05-03 15:00:00,Airport,1,0,4,75,5,70
2024-05-03 16:00:00,Airport,7,0,6,100,59,41
2024-05-03 17:00:00,Metro Station,9,0,4,100,68,32
2024-05-03 18:00:00,Cricket Stadium,4,0,6,200,59,141
2024-05-03 19:00:00,Railway Station,1,0,0,100,13,87
2024-05-03 19:00:00,Cricket Stadium,6,0,0,75,38,37
2024-05-03 19:00:00,Tech Park,2,0,5,150,19,131
2024-05-03 20:00:00,Shopping Mall,10,0,5,100,75,25
2024-05-03 21:00:00,Cricket Stadium,3,1,6,150,66,84
2024-05-03 23:00:00,Cricket Stadium,10,0,6,200,155,45
2024-05-04 00:00:00,Tech Park,7,0,1,150,89,61
2024-05-04 00:00:00,Airport,6,0,4,150,68,82
2024-05-04 03:00:00,Tech Park,5,1,5,150,94,56
2024-05-04 05:00:00,Metro Station,9,0,1,150,113,37
2024-05-04 07:00:00,Railway Station,9,0,5,150,108,42
2024-05-04 09:00:00,Cricket Stadium,6,1,5,150,99,51
2024-05-04 10:00:00,Cricket Stadium,3,0,4,100,20,80
2024-05-04 10:00:00,Tech Park,3,0,1,75,15,60
2024-05-04 10:00:00,Airport,10,0,4,150,119,31
2024-05-04 11:00:00,Cricket Stadium,8,0,0,200,127,73
2024-05-04 13:00:00,Shopping Mall,7,0,0,200,112,88
2024-05-04 14:00:00,City Center,7,0,5,100,53,47
2024-05-04 14:00:00,Tech Park,7,0,3,150,86,64
2024-05-04 15:00:00,Metro Station,10,0,6,100,75,25
2024-05-04 18:00:00,Shopping Mall,7,0,1,50,28,22
2024-05-04 21:00:00,Shopping Mall,7,0,2,50,25,25
2024-05-04 23:00:00,Cricket Stadium,7,0,3,75,42,33
